528
345.8025 345.11625000000004 362.8349936129446 362.14874361294443 
362.8349936129446 362.14874361294443 398.0624936129444 362.14874361294443 
261.69125 337.05125 261.69125 315.38875 
261.69125 315.38875 249.00750000000005 302.705 
445.30125 442.62 457.01 442.62 
457.01 442.62 461.47749999999996 438.1524999999999 
477.40374999999995 135.63375 477.13749999999993 135.89999999999998 
477.13749999999993 135.89999999999998 464.50374999999997 135.89999999999998 
213.55875000000003 299.2425 251.37749999999994 337.05125 
455.40999999999997 264.6775 461.15582566216074 270.418868078249 
469.0207165313172 488.7851110018974 427.1441113186866 488.7851110018974 
427.1441113186866 488.7851110018974 400.6676171993629 515.2682088360829 
400.6676171993629 515.2682088360829 400.6676171993629 570.8466713981506 
344.54999999999995 205.03375 344.54999999999995 208.45239813783996 
344.54999999999995 208.45239813783996 300.70239813783996 208.45239813783996 
300.70239813783996 208.45239813783996 299.3425 207.09249999999997 
552.0716925099381 214.61249999999995 552.0716925099381 250.48634668576912 
552.0716925099381 250.48634668576912 535.5958645140825 266.97125 
535.5958645140825 266.97125 507.8876945080091 266.97125 
455.40999999999997 264.6775 455.40999999999997 263.04999999999995 
455.40999999999997 263.04999999999995 453.4024999999999 261.045 
26.701878254780294 51.00749999999999 120.55184501673924 51.00749999999999 
400.31624999999997 146.68874999999997 412.735 134.27 
412.735 134.27 416.91499999999996 134.27 
416.91499999999996 134.27 418.75374999999997 132.43 
302.7375 453.86875 352.82191199832494 403.7843380016751 
352.82191199832494 403.7843380016751 385.9571581124209 436.9679139775065 
385.9571581124209 436.9679139775065 385.9571581124209 589.1650000000001 
177.41450424033613 278.46563096876366 126.58363860236012 329.29649660673977 
126.58363860236012 329.29649660673977 126.58363860236012 435.9047637672762 
126.58363860236012 435.9047637672762 177.41450424033613 435.9047637672762 
177.41450424033613 278.46563096876366 177.41450424033613 435.9047637672762 
110.96374999999998 364.855 110.96374999999998 339.8894430064396 
110.96374999999998 339.8894430064396 66.68036963791265 339.8894430064396 
66.68036963791265 339.8894430064396 66.68036963791265 392.325 
249.00750000000005 284.28000000000003 243.515 284.28000000000003 
243.515 284.28000000000003 243.515 292.06 
243.515 292.06 236.33249999999998 299.2425 
251.00396907622667 65.6552190762267 290.74016652263555 105.39141652263552 
290.74016652263555 105.39141652263552 290.74016652263555 65.6552190762267 
251.00396907622667 65.6552190762267 290.74016652263555 65.6552190762267 
456.04374999999993 107.53875 475.01125 107.53875 
475.01125 107.53875 486.65125 119.16749999999999 
455.40999999999997 264.6775 451.47125000000005 268.61625000000004 
373.8075 650.9225 326.37401709253845 603.4909793431035 
326.37401709253845 603.4909793431035 326.37401709253845 477.5072349983826 
249.00750000000005 284.28000000000003 243.515 284.28000000000003 
243.515 284.28000000000003 243.515 292.06 
243.515 292.06 236.33249999999998 299.2425 
355.19624999999996 298.9017742518451 354.3130242518451 298.9017742518451 
354.3130242518451 298.9017742518451 329.2350489297669 273.8237989297669 
329.2350489297669 273.8237989297669 329.2350489297669 262.3299510702331 
417.105 198.66749999999996 417.105 194.6775 
417.105 194.6775 421.89625 189.88625000000002 
445.30125 442.62 435.43125000000003 452.48749999999995 
435.43125000000003 452.48749999999995 435.43125000000003 465.015 
435.43125000000003 465.015 447.2925 476.87625 
183.273278728096 72.47751763141288 190.1278805483416 79.33211945165843 
190.1278805483416 79.33211945165843 198.53500000000003 70.92500000000001 
198.53500000000003 70.92500000000001 191.6796564200076 64.07113993950126 
183.273278728096 72.47751763141288 191.6796564200076 64.07113993950126 
255.05499999999995 191.18374999999997 247.8225 198.41625 
247.8225 198.41625 247.8225 208.46875 
247.8225 208.46875 263.33624999999995 223.98125 
558.3101961439468 181.96283378938313 559.94875 180.32375000000002 
559.94875 180.32375000000002 551.81125 172.18124999999998 
551.81125 172.18124999999998 551.81125 151.61874999999998 
426.205 124.98250000000002 437.1975 124.98250000000002 
437.1975 124.98250000000002 437.1975 93.02249999999998 
260.8875 153.31 296.5177601360345 153.31 
296.5177601360345 153.31 394.3508807510287 55.490087582742575 
